System,Line,04. 3-4,-,Flow,1,8/02/2010 18:00:00,MW,24.90365464,26.7897251,24.54342091,22.48512662
System,Line,04. 3-4,-,Flow,1,8/02/2010 18:30:00,MW,24.62807683,26.39354548,24.0819897,22.2328483
System,Line,04. 3-4,-,Flow,1,8/02/2010 19:00:00,MW,24.27724419,25.63135205,23.5013706,21.81441635
System,Line,04. 3-4,-,Flow,1,8/02/2010 19:30:00,MW,24.68264732,26.10952906,23.91813084,22.31603419
System,Line,04. 3-4,-,Flow,1,8/02/2010 20:00:00,MW,25.50716289,27.42639586,25.28387145,23.37157449
System,Line,04. 3-4,-,Flow,1,8/02/2010 20:30:00,MW,26.01590784,26.67860908,25.95973578,23.90286284
System,Line,04. 3-4,-,Flow,1,8/02/2010 21:00:00,MW,26.29828082,28.17558172,26.1403433,24.36057275
System,Line,04. 3-4,-,Flow,1,8/02/2010 21:30:00,MW,26.60262048,28.55740543,26.58302064,24.74130029
System,Line,04. 3-4,-,Flow,1,8/02/2010 22:00:00,MW,27.0318613,27.2919078,27.06792855,25.04848859
System,Line,04. 3-4,-,Flow,1,8/02/2010 22:30:00,MW,28.21066744,26.73740325,28.10549965,26.22224556
System,Line,04. 3-4,-,Flow,1,8/02/2010 23:00:00,MW,28.50811011,26.72833594,28.37182946,26.46762232
System,Line,04. 3-4,-,Flow,1,8/02/2010 23:30:00,MW,29.45801795,26.13661742,29.22525393,27.47313039
System,Line,05. 2-5,-,Flow,1,8/02/2010,MW,45.97965677,41.63537403,46.51610061,51.39682719
System,Line,05. 2-5,-,Flow,1,8/02/2010 0:30:00,MW,43.97097565,39.30400357,44.07684962,48.75670809
System,Line,05. 2-5,-,Flow,1,8/02/2010 1:00:00,MW,42.81920894,38.23126558,42.91830871,47.48299051
System,Line,05. 2-5,-,Flow,1,8/02/2010 1:30:00,MW,42.13736303,37.84163767,42.51355101,47.01004822
System,Line,05. 2-5,-,Flow,1,8/02/2010 2:00:00,MW,41.69508465,37.2228984,41.78664149,46.23891086
System,Line,05. 2-5,-,Flow,1,8/02/2010 2:30:00,MW,41.38180411,36.83858668,41.28570993,45.70665124
System,Line,05. 2-5,-,Flow,1,8/02/2010 3:00:00,MW,41.44630301,36.98544077,41.46309863,45.89048983
System,Line,05. 2-5,-,Flow,1,8/02/2010 3:30:00,MW,41.47394543,37.14089772,41.74240018,46.17255563
System,Line,05. 2-5,-,Flow,1,8/02/2010 4:00:00,MW,41.53844436,37.18036255,41.7292412,46.16584654
System,Line,05. 2-5,-,Flow,1,8/02/2010 4:30:00,MW,42.01757934,37.5673862,42.19822654,46.68274538
System,Line,05. 2-5,-,Flow,1,8/02/2010 5:00:00,MW,43.92490498,39.54230573,44.284306,48.9595574
System,Line,05. 2-5,-,Flow,1,8/02/2010 5:30:00,MW,45.86908717,41.55160254,46.42127216,51.29094178
System,Line,05. 2-5,-,Flow,1,8/02/2010 6:00:00,MW,48.21083007,44.0617582,49.3368497,54.6119412
